tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
224,24:53.5,28:37.7,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,44185,Subscriber,1990,1
510,26:27.6,34:57.6,3195,Sip Ave,40.7308971,-74.06391263,3677,Glenwood Ave,40.72755147,-74.07106072,47108,Subscriber,1980,1
1870,30:31.4,01:42.0,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,44452,Customer,1969,0
209,39:06.5,42:35.9,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,41400,Subscriber,1956,1
1082,40:20.9,58:23.0,3639,Harborside,40.7192517,-74.034234,3212,Christ Hospital,40.73478582,-74.05044364,44603,Customer,1969,0
332,40:56.6,46:29.2,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44316,Subscriber,1964,1
2798,43:57.7,30:35.9,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,35285,Customer,1995,2
2322,47:43.7,26:26.0,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.7308971,-74.06391263,43361,Subscriber,1998,2
636,55:38.5,06:14.8,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,46926,Subscriber,1960,1
1208,59:20.6,19:28.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,44316,Subscriber,1956,1
438,02:09.3,09:27.7,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,42535,Subscriber,1996,1
117,02:21.4,04:18.7,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,44852,Subscriber,1972,1
641,02:47.1,13:28.2,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,48753,Subscriber,1953,2
174,05:44.6,08:38.6,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,42117,Subscriber,1983,1
186,08:56.7,12:02.8,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42117,Subscriber,1983,1
120,13:50.4,15:51.3,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,42117,Subscriber,1983,1
155,16:04.8,18:40.0,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,42117,Subscriber,1983,1
1746,17:21.1,46:27.4,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1969,1
1254,18:10.4,39:04.5,3209,Brunswick St,40.7241765,-74.0506564,3638,Washington St,40.7242941,-74.0354826,28579,Subscriber,1970,1
230,18:35.6,22:26.5,3186,Grove St PATH,40.71958612,-74.04311746,3481,York St,40.71649,-74.04105,41618,Subscriber,1961,1
886,22:06.0,36:52.7,3202,Newport PATH,40.7272235,-74.0337589,3213,Van Vorst Park,40.71848892,-74.04772663,40440,Customer,1969,0
1312,33:35.1,55:27.8,3273,Manila & 1st,40.72165072,-74.04288411,3196,Riverview Park,40.7443187,-74.0439909,44376,Subscriber,1968,1
713,47:19.0,59:12.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,48929,Customer,1970,2
1414,01:50.4,25:24.7,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,46926,Subscriber,1960,1
792,19:44.4,32:56.5,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3267,Morris Canal,40.71241882,-74.03852552,42209,Subscriber,1991,1
4395,21:27.2,34:43.0,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,42538,Customer,1954,2
354,22:11.3,28:06.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,44721,Subscriber,1956,2
348,30:26.0,36:14.1,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,47254,Customer,1982,2
343,36:15.0,41:58.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,46929,Subscriber,1969,1
494,39:40.6,47:55.2,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42108,Subscriber,1986,1
279,41:39.6,46:18.7,3205,JC Medical Center,40.71653978,-74.04963791,3681,Grand St,40.71517768,-74.03768331,46532,Subscriber,1981,1
562,42:46.0,52:08.6,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42453,Subscriber,1976,1
1285,44:09.2,05:34.4,3196,Riverview Park,40.7443187,-74.0439909,3273,Manila & 1st,40.72165072,-74.04288411,44376,Subscriber,1968,1
247,50:12.6,54:20.1,3481,York St,40.71649,-74.04105,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,33008,Subscriber,1985,1
562,51:43.1,01:05.8,3184,Paulus Hook,40.7141454,-74.0335519,3273,Manila & 1st,40.72165072,-74.04288411,42575,Subscriber,1983,1
898,55:18.4,10:17.2,3677,Glenwood Ave,40.72755147,-74.07106072,3278,Monmouth and 6th,40.72568548,-74.04879034,47108,Customer,1969,0
523,57:32.0,06:15.3,3213,Van Vorst Park,40.71848892,-74.04772663,3268,Lafayette Park,40.71346383,-74.06285852,40207,Customer,1997,1
334,01:53.4,07:28.0,3681,Grand St,40.71517768,-74.03768331,3205,JC Medical Center,40.71653978,-74.04963791,46532,Subscriber,1981,1
437,05:58.1,13:15.7,3199,Newport Pkwy,40.7287448,-74.0321082,3270,Jersey & 6th St,40.72528911,-74.04557168,38251,Customer,1990,2
263,07:55.7,12:19.4,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,42293,Subscriber,1956,1
315,09:57.6,15:13.5,3273,Manila & 1st,40.72165072,-74.04288411,3269,Brunswick & 6th,40.72601173,-74.05038893,42174,Subscriber,1981,1
698,14:37.2,26:15.7,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1966,1
1210,16:29.3,36:39.3,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,48753,Subscriber,1984,2
592,19:00.1,28:52.5,3205,JC Medical Center,40.71653978,-74.04963791,3267,Morris Canal,40.71241882,-74.03852552,43352,Subscriber,1967,2
334,25:31.4,31:06.0,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,41400,Subscriber,1956,1
143,37:39.3,40:03.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42419,Subscriber,1991,2
498,37:59.5,46:17.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3202,Newport PATH,40.7272235,-74.0337589,40742,Customer,1990,2
1538,38:34.0,04:12.9,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,46929,Subscriber,1968,2
414,39:36.4,46:30.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42342,Subscriber,1964,1
272,40:22.9,44:55.1,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,44785,Subscriber,1985,1
270,42:39.4,47:10.3,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42494,Subscriber,1966,1
943,45:54.8,01:38.1,3194,McGinley Square,40.72533993,-74.06762213,3273,Manila & 1st,40.72165072,-74.04288411,48753,Subscriber,1959,1
235,49:38.2,53:33.7,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,44762,Subscriber,1978,1
533,52:00.9,00:54.5,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,48857,Subscriber,1989,1
125,54:06.7,56:12.6,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,46190,Subscriber,1989,1
481,57:53.9,05:55.4,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,40742,Subscriber,1989,1
466,00:29.6,08:16.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42191,Subscriber,1995,1
581,04:37.6,14:18.8,3185,City Hall,40.7177325,-74.043845,3681,Grand St,40.71517768,-74.03768331,42596,Subscriber,1988,1
522,06:20.5,15:02.7,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,44785,Subscriber,1985,1
159,06:58.8,09:38.5,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,29832,Subscriber,1987,1
265,09:34.6,14:00.1,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,28161,Subscriber,1970,1
270,10:51.2,15:21.9,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,40742,Subscriber,1981,2
418,14:15.4,21:13.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,43206,Subscriber,1980,1
315,17:32.8,22:48.7,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26703,Subscriber,1986,1
224,17:42.8,21:27.0,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45264,Subscriber,1986,1
432,18:08.1,25:21.0,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,42596,Subscriber,1989,1
375,18:29.9,24:45.3,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3209,Brunswick St,40.7241765,-74.0506564,42494,Subscriber,1982,1
1237,19:22.3,39:59.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42473,Customer,1969,0
223,21:03.4,24:46.5,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,42585,Subscriber,1968,1
373,21:35.2,27:49.1,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42376,Subscriber,1993,2
270,25:24.6,29:54.9,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,32370,Customer,1969,0
645,26:28.1,37:13.4,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.7308971,-74.06391263,44895,Subscriber,1987,1
348,27:52.9,33:41.9,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,38906,Subscriber,1987,1
1260,32:08.9,53:09.1,3273,Manila & 1st,40.72165072,-74.04288411,3677,Glenwood Ave,40.72755147,-74.07106072,48753,Subscriber,1959,1
361,32:32.9,38:34.9,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,42354,Subscriber,1990,1
568,32:57.4,42:25.8,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,49081,Customer,1996,1
304,35:45.2,40:49.3,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,43361,Subscriber,1980,1
169,36:25.3,39:15.2,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,46538,Subscriber,1989,1
590,39:54.8,49:44.9,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3207,Oakland Ave,40.7376037,-74.0524783,42470,Subscriber,1982,1
298,44:08.8,49:07.4,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,46529,Subscriber,1989,1
538,45:49.1,54:47.7,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,40958,Subscriber,1988,1
403,49:54.2,56:37.6,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42108,Customer,1987,1
478,57:20.9,05:19.8,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42453,Subscriber,1989,2
170,57:24.6,00:15.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,32370,Subscriber,1995,1
1187,57:49.2,17:36.3,3681,Grand St,40.71517768,-74.03768331,3275,Columbus Drive,40.7183552,-74.03891444,48857,Customer,1969,0
609,58:20.2,08:29.6,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,43139,Customer,1969,0
830,00:39.0,14:29.3,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,40958,Subscriber,1990,1
422,01:50.5,08:53.2,3194,McGinley Square,40.72533993,-74.06762213,3206,Hilltop,40.7311689,-74.0575736,43361,Subscriber,1988,1
685,01:55.8,13:21.7,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42308,Subscriber,1979,1
868,04:30.1,18:58.8,3194,McGinley Square,40.72533993,-74.06762213,3199,Newport Pkwy,40.7287448,-74.0321082,38906,Subscriber,1984,1
807,07:17.1,20:44.7,3195,Sip Ave,40.7308971,-74.06391263,3191,Union St,40.7182113,-74.0836394,46537,Customer,1995,2
299,11:21.4,16:20.4,3275,Columbus Drive,40.7183552,-74.03891444,3273,Manila & 1st,40.72165072,-74.04288411,48740,Subscriber,1989,1
2383,13:06.3,52:49.6,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,35285,Subscriber,1986,2
85,24:10.8,25:36.6,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,44895,Subscriber,1992,2
1326,28:42.0,50:48.4,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.7112423,-74.0557013,43361,Customer,1969,0
3941,28:59.2,34:40.9,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,46538,Subscriber,1964,1
665,34:01.7,45:07.5,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,48739,Subscriber,1986,1
193,34:57.3,38:10.6,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,44209,Subscriber,1998,1
879,35:24.9,50:04.8,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,42370,Customer,1964,1
396,36:18.6,42:55.4,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42308,Subscriber,1953,2
155,36:24.3,39:00.2,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,25968,Subscriber,1969,1
793,36:45.0,49:58.0,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,40958,Subscriber,1968,2
575,40:34.5,50:09.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3199,Newport Pkwy,40.7287448,-74.0321082,28161,Subscriber,1970,1
131,45:11.4,47:22.7,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,29072,Subscriber,1969,0
168,45:46.0,48:34.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,25968,Subscriber,1969,1
849,48:28.4,02:38.0,3186,Grove St PATH,40.71958612,-74.04311746,3220,5 Corners Library,40.73496102,-74.05950308,40306,Subscriber,1969,0
395,50:13.2,56:49.1,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,31244,Subscriber,1977,2
233,50:34.7,54:27.8,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,42382,Subscriber,1991,1
1473,50:36.2,15:10.2,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,28161,Subscriber,1970,1
976,53:35.5,09:51.9,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,44185,Subscriber,1990,1
162,58:41.8,01:24.2,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,44762,Subscriber,1989,1
962,02:33.3,18:35.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,40742,Subscriber,1992,2
2282,03:01.8,41:03.8,3220,5 Corners Library,40.73496102,-74.05950308,3220,5 Corners Library,40.73496102,-74.05950308,40306,Subscriber,1969,0
302,03:45.7,08:48.0,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,46926,Subscriber,1991,1
232,09:02.9,12:55.4,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42419,Subscriber,1990,1
167,09:19.1,12:06.7,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29072,Subscriber,1968,2
554,10:14.7,19:29.2,3202,Newport PATH,40.7272235,-74.0337589,3276,Marin Light Rail,40.71458404,-74.04281706,44872,Subscriber,1988,1
1061,10:15.0,27:56.6,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31060,Subscriber,1985,2
415,10:25.3,17:21.1,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42120,Customer,1987,1
1208,12:03.2,32:11.9,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42376,Subscriber,1971,2
276,12:48.2,17:24.5,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,44185,Subscriber,1982,1
163,15:55.6,18:39.4,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29072,Subscriber,1968,2
559,19:06.7,28:26.3,3185,City Hall,40.7177325,-74.043845,3269,Brunswick & 6th,40.72601173,-74.05038893,42308,Subscriber,1986,2
1292,24:46.2,46:19.0,3694,Jackson Square,40.71113,-74.0789,3275,Columbus Drive,40.7183552,-74.03891444,42396,Subscriber,1972,1
199,25:32.8,28:52.7,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42153,Subscriber,1960,1
182,26:56.6,29:59.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,45339,Subscriber,1970,1
259,27:45.2,32:04.3,3276,Marin Light Rail,40.71458404,-74.04281706,3483,Montgomery St,40.71942,-74.05099,45256,Subscriber,1989,1
1089,30:39.4,48:48.4,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,38906,Subscriber,1984,1
87,40:31.8,41:58.9,3272,Jersey & 3rd,40.72333159,-74.04595256,3270,Jersey & 6th St,40.72528911,-74.04557168,42153,Subscriber,1960,1
359,41:21.3,47:21.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44185,Subscriber,1989,1
915,41:33.4,56:49.0,3679,Bergen Ave,40.72210379,-74.071455,3203,Hamilton Park,40.72759597,-74.04424731,42456,Customer,1969,0
3204,41:46.5,35:11.4,3220,5 Corners Library,40.73496102,-74.05950308,3220,5 Corners Library,40.73496102,-74.05950308,40306,Subscriber,1969,0
375,43:16.8,49:32.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,38251,Subscriber,1958,2
451,51:50.1,59:21.6,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,39442,Subscriber,1989,1
244,51:58.0,56:02.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42206,Subscriber,1987,1
497,03:28.0,11:45.2,3267,Morris Canal,40.71241882,-74.03852552,3205,JC Medical Center,40.71653978,-74.04963791,42342,Subscriber,1982,1
330,08:45.6,14:15.8,3184,Paulus Hook,40.7141454,-74.0335519,3187,Warren St,40.7211236,-74.03805095,44358,Subscriber,1994,1
639,12:27.6,23:06.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,44316,Subscriber,1994,1
193,13:24.7,16:38.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,44185,Subscriber,1978,1
312,18:30.6,23:43.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,44543,Subscriber,1982,1
249,20:02.8,24:11.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,29387,Subscriber,1979,2
215,21:15.4,24:50.6,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,32688,Subscriber,1966,1
90,21:53.4,23:24.2,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,44364,Subscriber,1977,1
237,23:49.4,27:46.9,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458404,-74.04281706,45256,Subscriber,1989,1
427,24:24.6,31:31.8,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,29072,Subscriber,1968,1
267,25:53.6,30:21.1,3185,City Hall,40.7177325,-74.043845,3279,Dixon Mills,40.72163014,-74.04996783,44225,Subscriber,1984,1
414,27:10.9,34:05.2,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42191,Subscriber,1995,1
724,30:48.0,42:52.8,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42419,Subscriber,1983,1
1333,35:33.8,57:46.9,3220,5 Corners Library,40.73496102,-74.05950308,3481,York St,40.71649,-74.04105,40306,Subscriber,1969,0
131,35:54.9,38:06.3,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42890,Subscriber,1995,2
171,37:06.3,39:57.3,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42340,Subscriber,1967,1
239,52:23.0,56:22.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,46935,Subscriber,1986,2
288,57:58.1,02:46.4,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,44212,Subscriber,1981,2
490,58:33.5,06:43.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,45550,Subscriber,1977,2
348,04:06.4,09:55.1,3202,Newport PATH,40.7272235,-74.0337589,3273,Manila & 1st,40.72165072,-74.04288411,40958,Customer,1995,1
543,05:57.0,15:00.7,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,44744,Subscriber,1992,1
360,06:20.0,12:20.6,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42370,Subscriber,1994,1
346,09:22.0,15:08.0,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,28426,Subscriber,1992,1
1752,18:08.6,47:21.1,3184,Paulus Hook,40.7141454,-74.0335519,3280,Astor Place,40.7192822,-74.07126188,44418,Subscriber,1953,2
386,20:04.8,26:31.8,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,44895,Subscriber,1996,1
423,21:32.0,28:35.3,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,38251,Subscriber,1958,2
1201,39:29.4,59:30.8,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,46538,Subscriber,1964,1
351,06:06.2,11:58.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,42112,Subscriber,1991,1
219,10:45.6,14:24.9,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29889,Subscriber,1991,1
